origtime,latitude,longitude,depth,magnitude,rms,relocated,startRms,locChange,depthChange,timeChange,numNeighbours,neigh_meanDistToCentroid,neigh_centroidToEventDist,neigh_meanDepthDistToCentroid,neigh_centroidToEventDepthDist,ph_usedP,ph_usedS,ph_stationDistMin,ph_stationDistMedian,ph_stationDistMax,ddObs_numTTp,ddObs_numTTs,ddObs_numCCp,ddObs_numCCs,ddObs_startResidualMedian,ddObs_startResidualMAD,ddObs_finalResidualMedian,ddObs_finalResidualMAD
2021-01-07T10:14:48.574062Z,64.012996,-21.422085,1.4634,0.85,0.069,true,0.073,0.144,0.039,0.016,76,0.460,0.151,0.264,-0.046,22,4,1.777,5.259,10.008,759,33,310,20,-0.0007,0.0144,-0.0006,0.0021
2021-01-07T09:59:21.154961Z,64.009917,-21.420176,2.0713,0.20,0.228,true,0.600,0.435,0.071,0.062,57,0.897,0.339,0.208,0.049,8,3,3.597,5.137,8.542,265,38,44,25,0.0087,0.0352,0.0004,0.0058
2021-01-07T07:57:07.531702Z,64.013343,-21.416842,1.7156,0.26,0.152,true,0.351,0.084,-0.014,-0.010,68,0.207,0.046,0.103,0.040,20,2,2.018,4.957,9.831,461,27,521,35,0.0021,0.0084,-0.0008,0.0018
2021-01-07T07:49:29.665225Z,64.007501,-21.414856,0.4622,0.02,0.171,true,0.234,0.252,0.034,0.006,54,1.139,0.504,0.468,-0.821,8,0,1.042,3.163,5.006,254,0,88,0,-0.0247,0.0766,0.0005,0.0016
2021-01-07T07:47:24.866139Z,64.012381,-21.416472,1.6652,0.13,0.119,true,0.133,0.102,-0.018,0.001,65,0.219,0.058,0.135,0.030,18,2,1.974,4.811,8.898,415,15,441,6,0.0035,0.0084,0.0005,0.0017
2021-01-07T07:45:08.672427Z,64.013587,-21.415644,1.7328,0.38,0.204,true,0.195,0.154,-0.038,-0.004,70,0.202,0.038,0.116,0.039,19,8,2.037,4.795,9.772,473,56,386,90,0.0042,0.0165,0.0007,0.0025
2021-01-07T07:44:23.356838Z,64.012931,-21.416042,1.7306,0.22,0.159,true,0.160,0.039,-0.031,-0.003,86,0.179,0.035,0.119,0.003,15,0,2.036,4.702,8.038,412,0,556,0,0.0049,0.0115,-0.0001,0.0022
2021-01-07T07:42:51.995197Z,64.011970,-21.415777,1.6871,0.72,0.077,true,0.074,0.127,0.067,-0.010,68,0.203,0.024,0.189,0.027,17,1,2.001,4.820,8.190,451,14,367,4,0.0006,0.0139,0.0001,0.0015
2021-01-07T07:41:35.528315Z,64.012049,-21.416545,1.7378,0.91,0.138,true,0.162,0.092,-0.122,0.038,73,0.194,0.047,0.113,-0.005,25,11,2.610,8.122,22.707,323,88,558,130,-0.0049,0.0112,0.0002,0.0016
2021-01-07T07:41:12.158463Z,64.012008,-21.416523,1.7549,0.30,0.193,true,0.193,0.074,-0.025,0.001,66,0.283,0.105,0.118,-0.056,19,8,2.066,4.929,9.911,423,64,460,89,0.0071,0.0128,0.0002,0.0009
2021-01-07T07:40:39.368338Z,64.012492,-21.415999,1.7844,0.66,0.208,true,0.685,0.136,-0.441,0.035,74,0.222,0.038,0.214,-0.066,27,9,2.639,8.097,24.906,523,110,315,97,-0.0079,0.0128,-0.0003,0.0036
2021-01-07T07:40:29.180139Z,64.012498,-21.416449,1.7560,0.35,0.357,true,0.473,0.059,-0.094,0.017,86,0.194,0.046,0.115,0.002,16,6,2.063,5.497,17.382,484,52,457,118,-0.0015,0.0143,-0.0003,0.0018
2021-01-07T07:39:42.359281Z,64.013696,-21.415194,1.7401,-0.16,0.092,true,0.093,0.224,-0.238,-0.004,67,0.200,0.056,0.119,-0.020,9,5,2.046,4.677,6.426,306,75,195,91,0.0007,0.0120,0.0007,0.0015
2021-01-07T07:17:35.069264Z,64.013640,-21.415725,1.7602,0.21,0.229,true,0.229,0.112,-0.118,0.003,74,0.190,0.036,0.103,0.035,19,7,2.065,4.802,8.931,563,78,423,123,0.0003,0.0087,0.0001,0.0011
2021-01-07T07:15:38.269058Z,64.013308,-21.415633,1.7602,-0.00,0.271,true,0.273,0.161,-0.148,0.007,69,0.200,0.044,0.101,-0.003,12,4,2.065,4.443,8.915,427,51,222,98,-0.0004,0.0054,-0.0001,0.0012
2021-01-07T07:12:28.669888Z,64.013225,-21.413266,4.5335,-0.16,0.744,true,0.885,0.320,-0.466,-0.042,61,1.323,0.164,0.534,0.199,8,0,4.841,6.239,7.759,246,0,92,0,0.0096,0.0462,0.0001,0.0016
2021-01-07T07:03:39.845664Z,64.012819,-21.416276,1.8142,0.61,0.158,true,0.151,0.202,-0.177,0.008,68,0.195,0.025,0.124,-0.036,18,3,2.677,5.344,9.863,469,49,352,60,0.0064,0.0137,-0.0002,0.0014
2021-01-07T07:03:25.813337Z,64.012835,-21.416221,1.8070,0.19,0.263,true,0.623,0.088,-0.169,0.009,71,0.213,0.065,0.111,-0.003,21,8,2.112,5.182,17.770,524,98,477,102,-0.0002,0.0066,0.0000,0.0009
2021-01-07T07:02:13.501518Z,64.013309,-21.416190,1.8157,0.83,0.117,true,0.114,0.097,-0.112,0.017,76,0.202,0.047,0.107,-0.006,22,6,2.119,5.303,11.331,521,82,591,95,-0.0001,0.0052,0.0001,0.0008
2021-01-07T06:58:38.226165Z,64.013301,-21.416593,1.8399,0.17,0.147,true,0.165,0.075,0.093,0.009,68,0.199,0.055,0.106,0.003,15,6,2.716,4.812,8.442,463,28,309,60,0.0081,0.0131,-0.0008,0.0028
2021-01-07T06:58:28.970629Z,64.013253,-21.416144,1.8666,-0.07,0.187,true,0.186,0.143,-0.134,0.014,73,0.179,0.028,0.128,-0.031,9,4,2.170,4.790,8.102,325,64,199,81,-0.0037,0.0153,-0.0004,0.0011
2021-01-06T22:15:22.882602Z,63.936991,-21.376620,5.3711,0.45,0.326,true,0.322,0.254,0.150,-0.031,65,1.020,0.296,0.578,0.347,21,6,6.596,12.777,19.656,354,153,568,55,-0.0067,0.0091,0.0006,0.0039
2021-01-06T20:16:41.945401Z,64.004836,-21.407037,1.9254,0.11,0.168,true,0.271,0.044,-0.012,0.015,59,1.358,0.585,0.231,0.035,21,5,2.495,5.654,10.080,549,81,242,51,0.0061,0.0137,0.0004,0.0034
2021-01-06T12:20:14.343293Z,63.947776,-21.311963,3.9392,0.07,0.135,true,0.397,0.628,0.735,-0.069,62,1.022,0.257,0.553,-0.303,8,2,4.028,9.349,16.005,102,66,300,0,-0.0084,0.0140,-0.0004,0.0011
2021-01-05T22:23:13.117272Z,64.050185,-21.289802,4.9959,-0.04,0.400,true,0.401,0.221,0.112,-0.015,60,0.883,0.224,0.277,-0.003,15,6,5.560,8.359,10.639,272,52,267,50,-0.0025,0.0067,0.0003,0.0019
2021-01-05T16:09:46.557031Z,64.004150,-21.356518,1.7264,0.48,0.294,true,0.296,0.058,-0.018,-0.011,77,0.155,0.010,0.106,0.005,16,5,2.425,5.168,7.676,614,60,336,120,0.0093,0.0081,-0.0002,0.0020
2021-01-05T14:02:56.507523Z,64.048262,-21.238358,3.1659,-0.05,0.159,true,0.159,0.059,0.081,-0.004,69,0.222,0.052,0.148,-0.001,17,3,3.981,6.285,10.882,423,63,414,109,0.0061,0.0073,-0.0001,0.0014
2021-01-05T11:36:59.671712Z,64.047451,-21.239014,3.6275,0.16,0.297,true,0.277,0.267,0.189,-0.044,89,0.152,0.016,0.113,-0.031,12,5,4.425,6.379,11.014,504,94,315,187,0.0021,0.0075,0.0001,0.0019
2021-01-05T09:22:50.981663Z,64.042923,-21.321603,1.1381,0.45,0.224,true,0.252,0.280,0.378,-0.012,52,3.203,1.527,0.471,-0.770,9,2,1.882,3.401,5.667,296,43,52,9,0.0043,0.0463,-0.0003,0.0073
2021-01-04T21:41:28.598711Z,64.047684,-21.238617,3.7833,-0.19,0.257,true,0.250,0.125,0.186,0.009,72,0.187,0.020,0.108,-0.045,16,7,4.560,7.216,12.380,286,118,550,135,-0.0063,0.0080,0.0005,0.0017
2021-01-04T15:46:27.889036Z,64.044934,-21.206052,3.7889,0.29,0.171,true,0.200,0.035,0.516,-0.003,54,0.509,0.133,0.392,-0.085,17,6,5.198,7.865,10.630,259,72,384,94,-0.0028,0.0058,-0.0002,0.0021
2021-01-04T12:46:15.064906Z,64.044782,-21.206231,3.7696,0.08,0.361,true,0.336,0.540,0.292,-0.091,63,0.688,0.184,0.268,-0.007,13,6,5.185,7.839,10.622,307,51,331,93,-0.0039,0.0099,-0.0001,0.0024
2021-01-04T09:31:04.784305Z,64.044411,-21.206387,3.8167,0.22,0.193,true,0.202,0.099,0.471,-0.008,53,0.523,0.109,0.338,-0.131,17,9,5.235,7.828,17.777,222,82,391,124,-0.0066,0.0167,-0.0003,0.0021
2021-01-03T03:23:24.40078Z,64.006356,-21.357913,1.8708,0.16,0.151,true,0.402,0.167,-0.027,0.006,62,0.190,0.012,0.081,0.034,12,6,2.532,4.453,7.505,405,64,198,91,-0.0002,0.0081,-0.0008,0.0010
2021-01-02T14:30:51.46719Z,64.003618,-21.349953,1.3075,0.54,0.113,true,0.196,0.191,0.545,0.019,61,0.463,0.118,0.449,-0.218,8,5,2.458,3.857,7.566,254,66,128,11,0.0380,0.0356,0.0012,0.0030
2021-01-02T13:46:48.189674Z,64.102329,-21.335075,1.3353,-0.28,0.244,true,0.589,1.010,-0.115,-0.247,53,0.843,0.045,0.779,-1.446,6,1,2.510,4.523,6.435,138,4,155,27,-0.0636,0.0356,0.0000,0.0012
2021-01-01T20:55:13.806506Z,64.120497,-21.381999,3.5586,0.43,0.189,true,0.246,0.632,-1.384,-0.001,56,1.386,0.670,0.442,0.051,21,13,5.699,11.894,25.548,259,155,438,101,-0.0279,0.0262,0.0006,0.0062
2021-01-01T20:36:02.45701Z,64.119503,-21.385219,3.4777,-0.10,0.579,true,0.589,0.609,-1.157,-0.033,61,1.174,0.548,0.473,-0.214,12,6,5.556,9.635,16.596,308,92,257,57,-0.0097,0.0157,-0.0013,0.0055
2021-01-01T20:31:39.051111Z,64.127147,-21.392346,1.6549,0.52,0.160,true,0.396,0.369,-3.125,-0.234,50,2.460,1.211,0.262,-0.260,5,1,5.314,6.753,11.215,88,6,110,7,0.0320,0.0499,-0.0007,0.0018
2021-01-01T20:24:37.89578Z,64.123983,-21.381133,3.6229,0.21,0.247,true,0.257,1.204,-0.421,-0.048,51,1.589,0.755,0.540,-0.666,14,3,6.035,9.972,14.712,332,40,179,31,-0.0167,0.0236,-0.0054,0.0046
2021-01-01T20:18:45.658572Z,64.120118,-21.384637,3.5833,-0.06,0.334,true,0.590,0.537,-1.642,0.025,56,1.214,0.540,0.383,0.157,11,7,5.679,9.714,13.607,194,71,268,58,-0.0196,0.0175,0.0002,0.0032
2021-01-01T20:11:27.764047Z,64.119516,-21.384394,3.6280,0.31,0.300,true,0.278,0.481,-0.494,-0.039,52,1.225,0.564,0.541,-0.599,17,7,5.661,9.869,15.124,299,86,312,47,-0.0060,0.0113,0.0012,0.0026
2021-01-01T20:08:21.63215Z,64.117873,-21.385195,3.9061,-0.08,0.166,true,0.412,0.194,-0.361,-0.270,50,1.169,0.546,0.510,-0.549,6,1,5.728,8.055,13.682,89,8,143,10,0.2107,0.0224,0.0009,0.0049
2021-01-01T20:03:33.206085Z,64.119906,-21.383036,3.5292,0.81,0.178,true,0.451,0.926,-1.485,-0.155,50,1.861,0.906,0.269,-0.020,25,10,5.628,11.963,25.471,227,122,491,70,0.1288,0.0616,0.0012,0.0041
2021-01-01T20:03:01.586095Z,64.119591,-21.380875,3.6071,0.12,0.338,true,0.321,0.414,-0.539,-0.014,57,1.026,0.460,0.526,-0.625,14,3,5.662,9.590,14.273,262,48,330,32,-0.0041,0.0134,0.0013,0.0040
2021-01-01T17:47:01.503362Z,64.049194,-21.240571,3.4557,1.45,0.164,true,0.150,0.030,0.144,0.020,66,0.170,0.030,0.097,-0.009,26,11,4.183,9.057,20.005,299,73,421,122,-0.0063,0.0129,0.0012,0.0017
2021-01-01T12:45:59.476184Z,64.050343,-21.393330,3.0638,-0.08,0.179,true,0.268,0.091,0.160,0.007,67,0.148,0.011,0.091,-0.007,16,8,3.396,5.384,10.524,322,24,368,71,-0.0119,0.0051,0.0013,0.0018
2021-01-01T12:25:40.790864Z,64.012561,-21.415281,1.9613,0.27,0.268,true,0.274,0.089,-0.137,0.014,73,0.216,0.032,0.179,0.004,19,8,2.270,5.236,9.874,535,118,359,67,0.0026,0.0049,0.0004,0.0014
2021-01-01T06:20:12.627687Z,64.043234,-21.205721,3.8163,-0.07,0.373,true,0.454,0.165,0.681,0.007,55,0.606,0.233,0.444,-0.101,19,8,5.302,9.584,17.907,248,87,358,65,0.0015,0.0112,-0.0004,0.0025
2021-01-01T01:24:08.725405Z,63.995230,-21.365564,1.7010,-0.20,0.085,true,0.071,0.280,0.098,0.029,54,0.651,0.287,0.192,0.042,7,3,2.714,4.141,6.194,212,37,110,15,-0.0015,0.0239,0.0029,0.0044
